	product_name	product_review	user_rating
72	Hunahpu's Imperial Stout - Double Barrel Aged	Rating batch 2, because I don't think this beer belongs on the charts where it is. Batch 1 is still phenomenal.. A weird bell pepper almost pickle like flavor ruins this for me. The cinnamon and vanilla are muted compared to batch 1. There is definitely some nice barrel character and the full bodied base beer shows, but they are overpowered unfortunately.	3.61
73	Hunahpu's Imperial Stout - Double Barrel Aged	Wow the nose of this is just stupid. One of the few double barrel stouts I have had before in which the balance of both barrels work out in unison. Sweet rum plus the complex apple brandy notes bring on a truly unique aroma I have never inhaled before. The taste follows pretty close but not fully. Getting more brandy and rum and much of the apple is lost. Spices coming thru as it warms up. Complex flavors and very rich thick mouth feel. Amazing!	4.85
74	Hunahpu's Imperial Stout - Double Barrel Aged	Batch 1 is one of the top 5 beers , drinking amazing right now. Spice has dialed down allowing apple brandy to shine. b2 needs some time . Little to spicy right now.	5
75	Barrel-Aged Abraxas	"Had on draft from a snifter at Perennial.
L: Dark, not totally black, but close, with a thin brown head.
S: Choc-o-lot
T: Very chocolate as well, cinnamon rounded out at the end. I didn't get a ton of heat when cold, but the second half of my pour it comes out nicely at the back end and really augments the rest of the bear. The whiskey is apparent throughout as well, but not as some of their other barrel aged beers.
F: Viscous and in a way that works well with the beer.
O: This was like drinking two different beers warm and cold, which was awesome. A nearly perfectly balanced beer and this coming from someone who usually doesn't like cinnamon in his stouts."	4.74
76	Barrel-Aged Abraxas	On tap at Hops & Pie(10/2017). Black appearance with a small tan colored head. Pleasant aroma of light chili peppers, chocolate malt, vanilla, cinnamon, light oak and a touch of whiskey barrel. Similar flavor, rich, malty and moderately sweet with a lightly spiced bitterness. Medium to full body with soft carbonation, a smooth feel and a balanced finish. An excellent sipper overall.	4.74
77	Barrel-Aged Abraxas	The beer pours Pitch Black with a medium dark brown head that recedes quickly. It has low carbonation. The beer smells of cinnamon, nutmeg, Chillies, and earthy chocolate. It tastes of cinnamon, nutmeg, mild spice from the Chillies, earthy chocolate, and light barrel. The feel is medium and well balanced. A great barrel aged stout, but not really blowing me away.	4.52
78	Barrel-Aged Abraxas	Obsidian black, with burnt motor oil brown edges at a closer look, and very minimal visible carbonation, but for a thin dark mocha ring that dies to a silky surface fairly quickly.. Smell is potent of cinnamon toast and Red Hots, and lesser of vanilla nougat.. The medium to thick body has a crackly fizz that firms up and brings out a more dusty cinnamon than on the nose, while the barrel is splintery and adds some heat to the peppery sassafras of the oak that gives a hint of cola at times. Cocoa dusted dates comes out of the semi-dry, warming finish, as rounding chocolate and a smoky char continue to develop over top of the mild to low presence of spicy chili peppers..  886 characters	4.22
79	Barrel-Aged Abraxas	Pours a pitch black coloration with a small, creamy head. Smell is dominated by rich chocolate fudge and an intense cinnamon note, as well as a strong earthy, oaky, peppery rye barrel note and hints of vanilla and chili. Taste follows the nose, being dominated by chocolate fudge, cinnamon and and a subtle but complex rye barrel character of earthy, musty, oaky, peppery notes, as well as lighter notes of roasted malt, vanilla, chili peppers and just a hint of dark fruits. Finishes with a light sweetness and some cinnamon and oaky, spicy notes lingering in the aftertaste. Full, creamy mouthfeel with a rich body and low carbonation.. The cinnamon and chili work really well with the peppery, spicy rye barrel character, although I have to say that the cinnamon presence is way overdone here for my personal taste and that there is also not quite enough of a bitter/roasty counterpoint to the sweeter chocolate and vanilla notes. While mouthfeel is nice and creamy, it's still disappointing compared to Sump as well. Does not live up well to the hype.	4.3
80	Barrel-Aged Abraxas	Had side-by-side with KBBS and it won the night. Retains all the amazing notes of regular Abraxas with a perfect barrel character and mouth feel. Amazing beer!	4.9
81	Barrel-Aged Abraxas	Completely by accident, I ran across this beer at a craft beer bar that I frequent - had never heard of Abraxas. Barrel aged imperial stout sounded like the kind of beer I like, so I got a small taste just to see if I wanted a full pour. Didn't take long to decide...in fact, I had a second pour because I couldn't imagine any of the other 99 or so taps could have anything this delicious.. If you've had Canadian Breakfast Stout, and Prairie Bomb!, It tasted like a mix of the two. Absolutely delicious. Definitely World Class!	5
82	Barrel-Aged Abraxas	Lucky enough to get a tip of when this was tapping at this year's Great Taste of the Midwest. Otherwise I probably would have missed it. Because with so many beers to try, I find it hard to keep track of when specific beers are being tapped. But I am very grateful that I was near the Perennial tent around 2:00 when they started pouring what turned out to be one of the best beers I have ever had.. Regular Abraxas has always been one of my favorite beers. I was curious to see what barrel aging would do to adjuncts that are already in a fairly perfect balance. It was amazing how the barrel stood out but yet still allowed all of the other flavors to shine through. The beer almost tasted like a candy bar but was not overly sweet in anyway. The barrel muted the adjuncts slightly but if possible, put them into even more of a perfect balance than the regular version.. This year's Great Taste took place on a fairly hot day making barrel aged stouts a bit harder to drink. But this stood out by far and I easily would have downed another pour had it not been in such great demand.	4.91
83	Barrel-Aged Abraxas	Sample at Mikkeller Beer Celebration Copenhagen 2018, Green Session. Aroma has spicy notes like cinnamon and chili with whiskey and dark chocolate on top. Taste is spicy but well balanced with dark chocolate bitterness and light chili heat.	4.7
84	Barrel-Aged Abraxas	Quite possibly the top beer of the night, in a tasting that included the likes of BBT, BA Sump, and multiple pre-2013 Dark Lord Variants.. The pour is viscous and black.. a dark tan head of foam settles around the glass, drawing out medium lace designs around my 5oz taster glass.. The nose is all cinnamon, with a subtle but apparent vanilla backbone. The Ancho is such a subtlety but the balance is incredible. Milk chocolate finish rounds out the flavors and holds the beer together. I’ve never experienced a beer where all the adjuncts work so well together..  638 characters	5
85	Barrel-Aged Abraxas	Once in a while, a bottle comes along that you'd be happy to drink, even if it were poured on to a gravel road. Barrel-aged Abraxas is that bottle for me.. The peppers and cinnamon are so well-balanced that it's difficult to believe. I drank my first bottle of BA Abraxas side by side with a similar beer - Chemtrail Mix (2017) - and the differences were startling. Likewise, the differences from the base beer. Again, it's a matter of balance - also of mouth feel. BA Abraxas is so rich that it's almost a different beer. The chocolate comes out very distinctly, along with light vanilla notes. The nose is so robust, sweet, and full of bourbon that I'd almost be happy to just smell it.. While I still hate the secondary value that the beer carries, I'd trade for it every single year if I could - even if it carried a higher value..  916 characters	5
86	Barrel-Aged Abraxas	This is for 2016 BAA. Straight Cinnamon Toast Crunch. This is probably my favorite beer of all time. 2017 isn’t quite on 2016 level but it’s really good as well.	5
87	Barrel-Aged Abraxas	Damn that’s good! rich cinnamon goodness I feel the peppers in my belly. The Barrel definitely makes it feel thicker and mixes with the cinnamon well.	4.75
